,TC,IMPORTE,IVA,RET ISR,RET IVA,TOTAL MX,TOTAL SAT,Columna1
2889,1.0,950.0,0.0,0.0,0.0,950.0,950.0,0.0
2890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2891,1.0,0.0,0.0,0.0,0.0,0.0,487.1,487.1
2892,1.0,5595.0,895.2,0.0,0.0,6490.2,6490.2,0.0
2893,1.0,2429.7998379541914,426.2730216814529,0.0,0.0,2723.456093561184,3027.020691537761,0.0
2894,1.0,57.45,9.19,0.0,0.0,66.64,66.64,0.0
2895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2896,1.0,2661.66,425.87,0.0,0.0,3087.5299999999997,3087.53,0.0
2897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2898,1.0,193.12,30.9,0.0,0.0,224.02,224.02,0.0
2899,1.0,732.75,117.25,0.0,0.0,850.0,850.0,0.0
2900,1.0,910.35,145.66,0.0,0.0,1056.01,1056.01,0.0
2901,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0,0.0
2902,1.0,1747.4,279.58,0.0,0.0,2026.98,2026.98,0.0
2903,1.0,11764.07,1882.25,0.0,705.84,12940.48,12940.48,0.0
2904,1.0,15285.1,2445.62,0.0,917.11,16813.61,16813.61,0.0
2905,1.0,481.89,77.11,0.0,0.0,559.0,559.0,0.0
2906,1.0,179.28,28.68,0.0,0.0,207.96,207.96,0.0
2907,1.0,1603.91,256.63,0.0,0.0,1860.54,1860.54,0.0
2908,1.0,138.22,22.12,0.0,0.0,160.34,160.34,0.0
2909,1.0,263.22,42.12,0.0,0.0,305.34000000000003,305.34,0.0
2910,1.0,232.90000000000003,37.26,0.0,0.0,270.16,270.16,0.0
2911,1.0,20544.7,3287.15,0.0,24.141777845777234,22599.170000000002,22599.17,0.0
2912,1.0,1512.5,242.0,0.0,0.0,1754.5,1754.5,0.0
2913,1.0,120.0,19.2,0.0,0.0,139.2,139.2,0.0
2914,1.0,340.0,54.4,0.0,0.0,394.4,394.4,0.0
2915,1.0,430.0,68.8,0.0,0.0,498.8,498.8,0.0
2916,1.0,1600.0,256.0,0.0,0.0,1856.0,1856.0,0.0
2917,1.0,124.23,19.88,0.0,0.0,144.11,144.11,0.0
2918,1.0,0.0,0.0,0.0,0.0,0.0,99.9,99.9
2919,1.0,1067.0,170.72,0.0,0.0,1237.72,1237.72,0.0
2920,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2921,1.0,21560.0,3449.6,0.0,0.0,25009.6,25009.6,0.0
2922,1.0,2429.7998379541914,4480.0,3.4901957241794643,24.141777845777234,26693.32,26693.32,0.0
2923,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0,0.0
2924,1.0,1573.43,251.75,0.0,0.0,1825.18,1825.18,0.0
2925,1.0,168.19,26.91,0.0,0.0,195.1,195.1,0.0
2926,1.0,35.83,5.73,0.0,0.0,41.56,41.56,0.0
2927,1.0,2397.5,383.6,0.0,0.0,2781.1,2781.1,0.0
2928,1.0,2054.0,328.64,0.0,0.0,2382.64,2382.64,0.0
2929,1.0,17241.38,2758.62,0.0,0.0,20000.0,20000.0,0.0
2930,1.0,2402.0,384.32,0.0,0.0,2786.32,2786.32,0.0
2931,1.0,0.0,0.0,0.0,0.0,0.0,255.0,255.0
2932,1.0,0.0,0.0,0.0,0.0,0.0,161.45,161.45
2933,1.0,0.0,0.0,0.0,0.0,0.0,464.9,464.9
2934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2937,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2938,1.0,0.0,0.0,0.0,0.0,0.0,7979.3,7979.3
2939,1.0,1431.4599999999998,229.03,0.0,0.0,1660.4899999999998,1660.49,0.0
2940,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2941,1.0,1603.4499999999998,256.55,0.0,0.0,1859.9999999999998,1860.0,0.0
2942,1.0,9100.0,1456.0,0.0,0.0,10556.0,10556.0,0.0
2943,1.0,8290.0,1326.4,0.0,0.0,9616.4,9616.4,0.0
2944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2945,1.0,0.0,0.0,0.0,0.0,0.0,1238.35,1238.35
2946,1.0,0.0,0.0,0.0,0.0,0.0,2155.25,2155.25
2947,1.0,0.0,0.0,0.0,0.0,0.0,497.5,497.5
2948,1.0,0.0,0.0,0.0,0.0,0.0,817.9,817.9
2949,1.0,0.0,0.0,0.0,0.0,0.0,1035.5,1035.5
2950,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,0.0
2951,1.0,1700.0,272.0,0.0,0.0,1972.0,1972.0,0.0
2952,1.0,144.0,0.0,0.0,0.0,144.0,144.0,0.0
2953,1.0,14000.0,2240.0,0.0,0.0,16240.0,16240.0,0.0
2954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,1.0,1007.0,161.12,0.0,0.0,1168.12,1168.12,0.0
2956,1.0,-500.0,-80.0,0.0,0.0,-580.0,-580.0,0.0
2957,1.0,201.19,32.19,0.0,0.0,233.38,233.38,0.0
2958,1.0,20964.73,3354.36,0.0,0.0,24319.09,24319.09,0.0
2959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2960,1.0,173.14,26.86,0.0,0.0,200.0,200.0,0.0
2961,1.0,9971.81,1595.49,0.0,0.0,11567.3,11567.3,0.0
2962,1.0,50.0,8.0,0.0,0.0,58.0,58.0,0.0
2963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2964,1.0,173.06,26.96,0.0,0.0,200.02,200.02,0.0
2965,1.0,489.22,78.28,0.0,0.0,567.5,567.5,0.0
2966,1.0,389.55,62.33,0.0,0.0,451.88,451.88,0.0
2967,1.0,2400.0,384.0,0.0,0.0,2784.0,2784.0,0.0
2968,1.0,720.0,115.2,0.0,0.0,835.2,835.2,0.0
2969,1.0,114.89,18.39,0.0,3.15,130.13,130.13,0.0
2970,1.0,162.06,25.94,0.0,0.0,188.0,188.0,0.0
2971,1.0,11764.2,1882.27,0.0,705.85,12940.62,12940.62,0.0
2972,1.0,5230.75,836.92,0.0,0.0,6067.67,6067.67,0.0
2973,1.0,0.0,0.0,0.0,0.0,0.0,6179.45,6179.45
2974,1.0,2323.46,371.75,0.0,0.0,2695.21,2695.21,0.0
2975,1.0,503.49,0.0,0.0,0.0,503.49,503.49,0.0
2976,1.0,233.49,37.36,0.0,0.0,270.85,270.85,0.0
2977,1.0,15285.1,2445.62,0.0,917.11,16813.61,16813.61,0.0
2978,1.0,18588.98,0.0,0.0,0.0,18588.98,18588.98,0.0
2979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,1.0,2100.0,336.0,0.0,0.0,2436.0,2436.0,0.0
2981,1.0,-179.27,-28.68,0.0,0.0,-207.95000000000002,-207.95,0.0
2982,1.0,20.05,3.21,0.0,0.0,23.26,23.26,0.0
2983,1.0,1695.76,271.32,0.0,0.0,1967.08,1967.08,0.0
2984,1.0,323.84,51.81,0.0,0.0,375.65,375.65,0.0
2985,1.0,20897.45,3343.59,0.0,24.141777845777234,22987.190000000002,22987.19,0.0
2986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,1.0,21398.16,0.0,0.0,0.0,21398.16,21398.16,0.0
2991,1.0,7500.0,1200.0,0.0,0.0,8700.0,8700.0,0.0
2992,1.0,9300.0,1488.0,0.0,0.0,10788.0,10788.0,0.0
2993,1.0,6600.0,1056.0,0.0,0.0,7656.0,7656.0,0.0
2994,1.0,0.0,0.0,0.0,0.0,0.0,867.99,867.99
2995,1.0,0.0,0.0,0.0,0.0,0.0,1395.0,1395.0
2996,1.0,411.0,65.76,0.0,0.0,476.76,476.76,0.0
2997,1.0,299.56,47.93,0.0,0.0,347.49,347.49,0.0
2998,1.0,2667.82,426.85,0.0,0.0,3094.67,3094.67,0.0
2999,1.0,116.21,18.59,0.0,0.0,134.79999999999998,134.8,0.0
3000,1.0,2702.5,432.4,0.0,0.0,3134.9,3134.9,0.0
3001,1.0,7557.61,1209.22,0.0,0.0,8766.83,8766.82,-0.010000000000218279
3002,1.0,4464.54,661.41,0.0,0.0,5125.95,5125.95,0.0
3003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,1.0,6120.0,979.2,0.0,0.0,7099.2,7099.2,0.0
3006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3009,1.0,2288.0,366.08,0.0,0.0,2654.08,2654.08,0.0
3010,1.0,10799.85,1727.97,0.0,0.0,12527.82,12527.82,0.0
3011,1.0,1114.0,0.0,0.0,0.0,1114.0,1114.0,0.0
3012,1.0,344.83,55.17,0.0,0.0,400.0,400.0,0.0
3013,1.0,196.0,31.36,0.0,0.0,227.36,227.36,0.0
3014,1.0,46.32,7.42,0.0,0.0,53.74,53.74,0.0
3015,1.0,343.96000000000004,55.03,0.0,0.0,398.99,398.99,0.0
3016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3017,1.0,265.52,42.48,0.0,0.0,308.0,308.0,0.0
3018,1.0,1684.8,269.57,0.0,0.0,1954.37,1954.37,0.0
3019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,1.0,5920.5,947.28,0.0,0.0,6867.78,6867.78,0.0
3021,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2,0.0
3022,1.0,173.13,26.87,0.0,0.0,200.0,200.0,0.0
3023,1.0,72.0,0.0,0.0,0.0,72.0,72.0,0.0
3024,1.0,360.0,57.6,0.0,0.0,417.6,417.6,0.0
3025,1.0,60.0,9.6,0.0,0.0,69.6,69.6,0.0
3026,1.0,6000.0,960.0,0.0,0.0,6960.0,6960.0,0.0
3027,1.0,56.72,9.08,0.0,0.0,65.8,65.8,0.0
3028,1.0,1080.0,172.8,0.0,0.0,1252.8,1252.8,0.0
3029,1.0,145.98,23.36,0.0,0.0,169.33999999999997,169.34,0.0
3030,1.0,4670.43,25.26,0.0,0.0,4695.6900000000005,4695.69,0.0
3031,1.0,13970.2,2235.23,0.0,0.0,16205.43,16205.43,0.0
3032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,1.0,490.2,78.43,0.0,0.0,568.63,568.63,0.0
3035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,1.0,2475.92,0.0,0.0,0.0,2475.92,2475.92,0.0
3037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,1.0,254.0,40.64,0.0,0.0,294.64,294.64,0.0
3039,1.0,34.97,5.59,0.0,0.0,40.56,40.56,0.0
3040,1.0,2010.12,321.62,0.0,0.0,2331.74,2331.74,0.0
3041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,1.0,40.31,6.45,0.0,0.0,46.760000000000005,46.76,0.0
3043,1.0,195.0,31.2,0.0,0.0,226.2,226.2,0.0
3044,1.0,273.62,43.78,0.0,0.0,317.4,317.4,0.0
3045,1.0,880.0,140.8,0.0,0.0,1020.8,1020.8,0.0
3046,1.0,270.0,43.2,0.0,0.0,313.2,313.2,0.0
3047,1.0,1436.8600000000001,229.89,0.0,0.0,1666.75,1666.75,0.0
3048,1.0,114.89,18.39,0.0,3.15,130.13,130.13,0.0
3049,1.0,1955.0,312.8,0.0,0.0,2267.8,2267.8,0.0
3050,1.0,7138.88,1142.22,0.0,0.0,8281.1,8281.1,0.0
3051,1.0,11764.07,1882.25,0.0,705.84,12940.48,12940.48,0.0
3052,1.0,-153.19,-24.51,0.0,0.0,-177.7,-177.7,0.0
3053,1.0,15285.1,2445.62,0.0,917.11,16813.61,16813.61,0.0
3054,1.0,284.49,45.52,0.0,0.0,330.01,330.01,0.0
3055,1.0,1050.0,168.0,0.0,0.0,1218.0,1218.0,0.0
3056,1.0,112.54,17.46,0.0,0.0,130.0,130.0,0.0
3057,1.0,3362.5,538.0,0.0,0.0,3900.5,3900.5,0.0
3058,1.0,440.96,68.44,0.0,0.0,509.4,509.4,0.0
3059,1.0,3064.0,490.24,0.0,0.0,3554.24,3554.24,0.0
3060,1.0,346.27,53.73,0.0,0.0,400.0,400.0,0.0
3061,1.0,1813.6,290.17,0.0,8.01,2095.7599999999998,2095.76,0.0
3062,1.0,235.42,37.67,0.0,0.0,273.09,273.09,0.0
3063,1.0,150.86,24.14,0.0,0.0,175.0,175.0,0.0
3064,1.0,20431.05,3268.97,0.0,24.141777845777234,22474.16,22474.16,0.0
3065,1.0,1800.0,288.0,0.0,0.0,2088.0,2088.0,0.0
3066,1.0,7800.0,1248.0,0.0,0.0,9048.0,9048.0,0.0
3067,1.0,1340.0,214.4,0.0,0.0,1554.4,1554.4,0.0
3068,1.0,2429.7998379541914,426.2730216814529,0.0,0.0,2723.456093561184,3027.020691537761,0.0
3069,1.0,701.62,112.26,0.0,0.0,813.88,813.88,0.0
3070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,1.0,3080.0,492.8,0.0,0.0,3572.8,3572.8,0.0
3072,1.0,1903.5,304.56,0.0,0.0,2208.06,2208.06,0.0
3073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,1.0,132.89,21.26,0.0,0.0,154.14999999999998,154.15,0.0
3075,1.0,206.9,33.1,0.0,0.0,240.0,240.0,0.0
3076,1.0,100.0,16.0,0.0,0.0,116.0,116.0,0.0
3077,1.0,1120.0,179.2,0.0,0.0,1299.2,1299.2,0.0
3078,1.0,0.0,0.0,0.0,0.0,0.0,597.0,597.0
3079,1.0,0.0,0.0,0.0,0.0,0.0,243.0,243.0
3080,1.0,0.0,0.0,0.0,0.0,0.0,449.0,449.0
3081,1.0,2792.14,446.76,0.0,0.0,3238.8999999999996,3238.9,0.0
3082,1.0,5280.0,844.8,0.0,0.0,6124.8,6124.8,0.0
3083,1.0,446.58,71.45,0.0,0.0,518.03,518.03,0.0
3084,1.0,1091.0,174.56,0.0,0.0,1265.56,1265.56,0.0
3085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,1.0,15000.0,2400.0,0.0,0.0,17400.0,17400.0,0.0
3087,1.0,1400.0,224.0,0.0,0.0,1624.0,1624.0,0.0
3088,1.0,2060.0,329.6,0.0,0.0,2389.6,2389.6,0.0
3089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,1.0,2429.7998379541914,4800.0,3.4901957241794643,24.141777845777234,2723.456093561184,28600.0,0.0
3093,1.0,431.03,68.97,0.0,0.0,500.0,500.0,0.0
3094,1.0,256.6,41.06,0.0,0.0,297.66,297.66,0.0
3095,1.0,172.41,27.59,0.0,0.0,200.0,200.0,0.0
3096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,1.0,15548.13,0.0,0.0,0.0,15548.13,15548.13,0.0
3099,1.0,5787.05,925.93,0.0,0.0,6712.9800000000005,6712.98,0.0
3100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,1.0,5551.38,888.22,0.0,0.0,6439.6,6439.6,0.0
3103,1.0,5551.98,888.32,0.0,0.0,6440.299999999999,6440.3,0.0
3104,1.0,23.62,3.78,0.0,0.0,27.400000000000002,27.4,0.0
3105,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,1.0,0.0,0.0,0.0,0.0,0.0,1475.5,1475.5
3107,1.0,148.0,0.0,0.0,0.0,148.0,148.0,0.0
3108,1.0,258.62,41.38,0.0,0.0,300.0,300.0,0.0
3109,1.0,41.85,6.7,0.0,0.0,48.550000000000004,48.55,0.0
3110,1.0,1661.0,265.76,0.0,66.44,1860.32,1860.32,0.0
3111,1.0,2800.0,448.0,0.0,0.0,3248.0,3248.0,0.0
3112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3113,1.0,490.0,78.4,0.0,0.0,568.4,568.4,0.0
3114,1.0,180.0,28.8,0.0,0.0,208.8,208.8,0.0
3115,1.0,808.0,129.28,0.0,0.0,937.28,937.28,0.0
3116,1.0,3434.0,549.44,0.0,0.0,3983.44,3983.44,0.0
3117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3118,1.0,22440.51,3590.48,0.0,0.0,26030.989999999998,26030.99,0.0
3119,1.0,343.97,55.03,0.0,0.0,399.0,399.0,0.0
3120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3124,1.0,719.83,115.17,0.0,0.0,835.0,835.0,0.0
3125,1.0,2137.93,342.07,0.0,0.0,2480.0,2480.0,0.0
3126,1.0,555.0,88.8,0.0,0.0,643.8,643.8,0.0
3127,1.0,1700.0,272.0,0.0,0.0,1972.0,1972.0,0.0
3128,1.0,1275.0,204.0,0.0,0.0,1479.0,1479.0,0.0
3129,1.0,16170.0,2587.2,0.0,0.0,18757.2,18757.2,0.0
3130,1.0,0.0,0.0,0.0,0.0,0.0,2175.0,2175.0
3131,1.0,207.57,33.22,0.0,0.0,240.79,240.79,0.0
3132,1.0,1423.74,227.8,0.0,85.42,1566.12,1566.12,0.0
3133,1.0,7103.61,1136.58,0.0,0.0,8240.189999999999,8240.19,0.0
3134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3136,1.0,500.0,80.0,0.0,0.0,580.0,580.0,0.0
3137,1.0,10339.57,1654.33,0.0,620.37,11373.529999999999,11373.53,0.0
3138,1.0,3709.4,593.5,0.0,0.0,4302.9,4302.9,0.0
3139,1.0,0.0,0.0,0.0,0.0,0.0,3567.0,3567.0
3140,1.0,130.69,20.91,0.0,0.0,151.6,151.6,0.0
3141,1.0,14136.99,2261.92,0.0,848.22,15550.69,15550.69,0.0
3142,1.0,2150.76,344.13,0.0,0.0,2494.8900000000003,2494.89,0.0
3143,1.0,2120.0,339.2,0.0,0.0,2459.2,2459.2,0.0
3144,1.0,-215.52,-34.48,0.0,0.0,-250.0,-250.0,0.0
3145,1.0,300.44,48.07,0.0,0.0,348.51,348.51,0.0
3146,1.0,732.76,117.24,0.0,0.0,850.0,850.0,0.0
3147,1.0,17767.37,2842.78,0.0,24.141777845777234,19544.109999999997,19544.11,0.0
3148,1.0,560.34,89.66,0.0,0.0,650.0,650.0,0.0
3149,1.0,4624.0,739.84,0.0,0.0,5363.84,5363.84,0.0
3150,1.0,360.0,57.6,0.0,0.0,417.6,417.6,0.0
3151,1.0,0.0,0.0,0.0,0.0,0.0,802.3,802.3
3152,1.0,1198.72,191.8,0.0,0.0,1390.52,1390.52,0.0
3153,1.0,48.1,7.7,0.0,0.0,55.800000000000004,55.8,0.0
3154,1.0,2177.22,348.36,0.0,0.0,2525.58,2525.58,0.0
3155,1.0,473.28,75.73,0.0,0.0,549.01,549.01,0.0
3156,1.0,16454.4,72.7,0.0,0.0,16527.100000000002,16527.1,0.0
3157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,1.0,1805.44,288.87,0.0,0.0,2094.31,2094.31,0.0
3160,1.0,1677.0,268.32,0.0,0.0,1945.32,1945.32,0.0
3161,1.0,0.0,0.0,0.0,0.0,0.0,2405.73,2405.73
3162,1.0,6660.0,1065.6,666.0,710.4,6349.200000000001,6349.2,0.0
3163,1.0,5000.0,800.0,500.0,533.34,4766.66,4766.66,0.0
3164,1.0,700.0,112.0,0.0,0.0,812.0,812.0,0.0
3165,1.0,172.41,27.59,0.0,0.0,200.0,200.0,0.0
3166,1.0,822.91,131.67,0.0,0.0,954.5799999999999,954.58,0.0
3167,1.0,87.94,14.07,0.0,0.0,102.00999999999999,102.01,0.0
3168,1.0,378.45,60.55,0.0,0.0,439.0,439.0,0.0
3169,1.0,1116.41,178.63,0.0,66.98,1228.06,1228.06,0.0
3170,1.0,4511.25,721.8,0.0,0.0,5233.05,5233.05,0.0
3171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,1.0,338.0,54.08,0.0,0.0,392.08,392.08,0.0
3173,1.0,0.0,0.0,0.0,0.0,0.0,264.0,264.0
3174,1.0,0.0,0.0,0.0,0.0,0.0,265.0,265.0
3175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,1.0,353.92,56.63,0.0,0.0,410.55,410.55,0.0
3177,1.0,21228.15,3396.5,0.0,0.0,24624.65,24624.65,0.0
3178,1.0,0.0,0.0,0.0,0.0,0.0,1600.01,1600.01
3179,1.0,0.0,0.0,0.0,0.0,0.0,1120.24,1120.24
3180,1.0,7963.94,1274.23,0.0,0.0,9238.17,9238.17,0.0
3181,1.0,111.0,0.0,0.0,0.0,111.0,111.0,0.0
3182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,1.0,9400.0,1504.0,0.0,0.0,10904.0,10904.0,0.0
3185,1.0,259.68,40.32,0.0,0.0,300.0,300.0,0.0
3186,1.0,121.63,19.46,0.0,0.0,141.09,141.09,0.0
3187,1.0,145.69,23.31,0.0,0.0,169.0,169.0,0.0
3188,1.0,2750.0,440.0,0.0,0.0,3190.0,3190.0,0.0
3189,1.0,1231.97,197.12,0.0,0.0,1429.0900000000001,1429.09,0.0
3190,1.0,2001.0,320.16,0.0,0.0,2321.16,2321.16,0.0
3191,1.0,378.0,60.48,0.0,0.0,438.48,438.48,0.0
3192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,1.0,1312.5,0.0,0.0,0.0,1312.5,1312.5,0.0
3194,1.0,42.82,6.85,0.0,0.0,49.67,49.67,0.0
3195,1.0,21350.0,3416.0,0.0,0.0,24766.0,24766.0,0.0
3196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,1.0,1964.28,314.28,0.0,0.0,2278.56,2278.56,0.0
3199,1.0,3075.0,492.0,0.0,0.0,3567.0,3567.0,0.0
3200,1.0,1207.46,193.19,0.0,0.0,1400.65,1400.65,0.0
3201,1.0,9483.68,1517.39,0.0,569.02,10432.05,10432.05,0.0
3202,1.0,15285.1,2445.62,0.0,917.11,16813.61,16813.61,0.0
3203,1.0,705.24,112.84,0.0,0.0,818.08,818.08,0.0
3204,1.0,73.93,11.83,0.0,0.0,85.76,85.76,0.0
3205,1.0,138.0,22.08,0.0,0.0,160.07999999999998,160.08,0.0
3206,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3207,1.0,4650.0,744.0,0.0,0.0,5394.0,5394.0,0.0
3208,1.0,120.0,19.2,0.0,0.0,139.2,139.2,0.0
3209,1.0,3500.0,560.0,0.0,0.0,4060.0,4060.0,0.0
3210,1.0,4216.9,674.7,0.0,16.02,4875.579999999999,4875.58,0.0
3211,1.0,661.63,105.86,0.0,0.0,767.49,767.49,0.0
3212,1.0,19755.25,3160.84,0.0,24.141777845777234,21730.77,21730.77,0.0
3213,1.0,11560.31,1849.65,0.0,0.0,13409.96,13409.96,0.0
3214,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,1.0,3750.0,600.0,0.0,0.0,4350.0,4350.0,0.0
3216,1.0,1093.06,174.89,0.0,0.0,1267.9499999999998,1267.95,0.0
3217,1.0,180.0,28.8,0.0,0.0,208.8,208.8,0.0
3218,1.0,5500.0,880.0,0.0,0.0,6380.0,6380.0,0.0
3219,1.0,2100.0,336.0,0.0,0.0,2436.0,2436.0,0.0
3220,1.0,10.5,1.68,0.0,0.0,12.18,12.18,0.0
3221,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3222,1.0,788.93,126.23,0.0,0.0,915.16,915.16,0.0
3223,1.0,0.0,0.0,0.0,0.0,0.0,328.0,328.0
3224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,1.0,0.0,0.0,0.0,0.0,0.0,649.0,649.0
3228,1.0,1525.0,244.0,0.0,0.0,1769.0,1769.0,0.0
3229,1.0,2429.7998379541914,426.2730216814529,0.0,0.0,2723.456093561184,3027.020691537761,0.0
3230,1.0,686.44,109.83,0.0,0.0,796.2700000000001,796.27,0.0
3231,1.0,0.0,0.0,0.0,0.0,0.0,1993.15,1993.15
3232,1.0,1730.0,276.8,0.0,0.0,2006.8,2006.8,0.0
3233,1.0,2000.0,320.0,0.0,0.0,2320.0,2320.0,0.0
3234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3235,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,1.0,50.06,8.01,0.0,0.0,58.07,58.07,0.0
3238,1.0,290.0,46.4,0.0,0.0,336.4,336.4,0.0
3239,1.0,245.1,39.22,0.0,0.0,284.32,284.32,0.0
3240,1.0,1606.0,256.96,0.0,0.0,1862.96,1862.96,0.0
3241,1.0,3686.8,589.89,0.0,0.0,4276.6900000000005,4276.69,0.0
3242,1.0,0.0,0.0,0.0,0.0,0.0,483.36,483.36
3243,1.0,555.52,88.88,0.0,0.0,644.4,644.4,0.0
3244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3245,1.0,181.03,28.97,0.0,0.0,210.0,210.0,0.0
3246,1.0,4090.39,605.98,0.0,0.0,4696.37,4696.37,0.0
3247,1.0,2161.0,345.76,0.0,0.0,2506.76,2506.76,0.0
3248,1.0,230.17,36.83,0.0,0.0,267.0,267.0,0.0
3249,1.0,31.03,4.97,0.0,0.0,36.0,36.0,0.0
3250,1.0,2429.7998379541914,4800.0,3.4901957241794643,24.141777845777234,2723.456093561184,28600.0,0.0
3251,1.0,354.56,56.73,0.0,0.0,411.29,411.29,0.0
3252,1.0,3400.0,544.0,0.0,0.0,3944.0,3944.0,0.0
3253,1.0,336.0,53.76,0.0,0.0,389.76,389.76,0.0
3254,1.0,6600.0,1056.0,0.0,0.0,7656.0,7656.0,0.0
3255,1.0,114.89,18.39,0.0,3.15,130.13,130.13,0.0
3256,1.0,120.0,19.2,0.0,0.0,139.2,139.2,0.0
3257,1.0,8693.21,1390.91,0.0,521.59,9562.529999999999,9562.53,0.0
3258,1.0,2429.7998379541914,426.2730216814529,0.0,24.141777845777234,2723.456093561184,3027.020691537761,0.0
3259,1.0,7401.32,1184.21,0.0,0.0,8585.529999999999,8585.53,0.0
3260,1.0,186.7,29.87,0.0,0.0,216.57,216.57,0.0
3261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,1.0,1439.2,230.27,0.0,0.0,1669.47,1669.47,0.0
